new_id,degree,degree_centrality,clustering,pagerank,closeness,betweenness,community,num_features,days,views,mature
4031,81,0.017430600387346677,0.3314814814814815,0.0005195088680706644,0.3767023346303502,0.00024693711433024034,1,36,1831,34054,True
2304,30,0.006455777921239509,0.3586206896551724,0.00022881610778445209,0.4025816512171879,0.00021837136373215952,1,17,610,250,False
223,95,0.02044329675059178,0.17513997760358344,0.0006299953684558617,0.43063664164581594,0.0006743640968612653,0,17,1861,28084,False
3162,43,0.009253281687109965,0.13178294573643412,0.00033578567675094826,0.39298097251585623,0.0005292451315107215,0,14,1437,172629,True
2015,65,0.013987518829352272,0.1605769230769231,0.00047545225999452066,0.3775899894369058,0.0003670079376423093,1,13,1005,151422,False
2318,171,0.036797934151065206,0.16642586859305125,0.0011460819360164746,0.44863873334620585,0.003980203411148803,1,32,1206,99396,False
617,29,0.006240585323864859,0.45320197044334976,0.00020677290647724207,0.3621979734996103,9.65432550380413e-05,1,16,1393,2993,False
2887,36,0.007746933505487412,0.31587301587301586,0.0002838244652104155,0.38306817245074604,0.001308895182768254,1,17,1350,5132,False
2468,148,0.03184850441144825,0.1821106821106821,0.0010442500674269952,0.43063664164581594,0.004766871330163044,1,17,1305,121493,False
1970,63,0.01355713363460297,0.1822836661546339,0.00046086059197761027,0.3893264075067024,0.00025644321017016233,1,13,980,291448,False
194,81,0.017430600387346677,0.22469135802469137,0.0005396079081261262,0.41966946626930374,0.00047365647476778057,0,17,1702,68652,False
1930,41,0.008822896492360663,0.10365853658536585,0.0003553128488814008,0.3750605326876513,0.0005519849667030833,1,17,1834,2013,False
3072,104,0.022380030126963633,0.16448842419716206,0.0007302657677857427,0.4085274725274725,0.0009870911194581689,1,19,1276,1010259,False
627,10,0.0021519259737465034,0.4222222222222222,0.00010730554172613975,0.3240811772090104,6.62628653600026e-06,1,10,1888,3497,False
3758,79,0.017000215192597375,0.19798766634209672,0.0005740601635897293,0.3927816752599104,0.0005349752084427342,1,25,1133,492400,False
904,52,0.011190015063481816,0.2549019607843137,0.00036151302204564286,0.37777416470205677,0.00012652593067584485,1,13,2077,277110,True
2283,289,0.062190660641273945,0.05569973087274125,0.002086312504746156,0.41350774159103043,0.004022286587667705,1,12,1670,1816751,False
636,60,0.012911555842479019,0.27288135593220336,0.00043273249856663694,0.4142080399322578,0.00033575917091423717,1,18,846,335710,True
1444,128,0.02754465246395524,0.1140501968503937,0.0009492620181197486,0.43063664164581594,0.003419841718082648,1,24,978,199491,True
2905,77,0.016569829997848076,0.20676691729323307,0.0005408204433309029,0.3988841201716738,0.0004707214935318325,1,21,1129,2801,True
3487,50,0.010759629868732516,0.2783673469387755,0.00033242221409449454,0.377375345135618,0.00014499485820188536,1,15,1161,15023,False
1750,104,0.022380030126963633,0.1137042569081404,0.0007774821092253537,0.4141711229946524,0.0025111360153526902,1,17,1936,148722,False
784,100,0.021519259737465032,0.13434343434343435,0.0007438682203240361,0.41606231533709376,0.0019149424430878732,0,32,1753,295589,True
340,22,0.004734237142242307,0.3116883116883117,0.00017080765439496696,0.3648425845960587,6.45003807353773e-05,1,12,1141,11832,False
2388,225,0.048418334409296326,0.11900793650793651,0.0014950749436013625,0.4291254963523871,0.0059833454855031535,1,17,1204,672012,True
1455,141,0.030342156229825695,0.16605876393110436,0.000931747414797948,0.4389760060457208,0.0017765386335022312,1,28,1902,128280,True
2285,35,0.0075317409081127615,0.17647058823529413,0.00028775463345887654,0.3746674191727808,0.00032265202406184734,1,14,1123,68454,False
916,14,0.0030126963632451046,0.5164835164835165,0.000122473786226643,0.35106141875047214,3.222548892304169e-06,1,19,595,2441,False
1727,28,0.006025392726490209,0.4470899470899471,0.00021089282795805272,0.39043858175096624,5.2539250045269415e-05,1,16,1218,8874,False
4078,119,0.02560791908758339,0.1223472439823387,0.0008446569371381065,0.41613683173636606,0.0018323551729487798,0,15,1287,164183,False
4331,234,0.05035506778566817,0.09412714133744177,0.0015940628325239222,0.4259785498212485,0.0035778003582942453,1,14,1987,1201330,False
656,93,0.02001291155584248,0.25245441795231416,0.0006136761690083874,0.38880522088353414,0.0009113826872954897,1,18,1162,70519,False
87,164,0.03529158596944265,0.1728265748915158,0.0010636976677589826,0.42484914975315413,0.0018687088049823334,1,22,1982,30093,True
4491,19,0.004088659350118356,0.27485380116959063,0.0001768126499356856,0.3393209200438116,5.414481324611002e-05,1,46,2081,14230,False
362,43,0.009253281687109965,0.21262458471760798,0.0003075963866326643,0.3965355405751344,0.0001678760545207625,0,21,2064,1956,True
3271,50,0.010759629868732516,0.1853061224489796,0.0003751113026667088,0.38978359335681934,0.0007893535113578186,1,31,1516,173262,True
69,79,0.017000215192597375,0.15352158390133075,0.0005574655413968279,0.4200867835834388,0.0013326429405250816,1,16,1517,70618,False
670,77,0.016569829997848076,0.17361585782638414,0.0005608275239769206,0.38281571793393193,0.0006274173391326861,1,21,898,66157,False
2563,25,0.005379814934366258,0.37333333333333335,0.0001933603313753975,0.36613614875512135,4.784136018518407e-05,1,20,1676,11632,False
4507,81,0.017430600387346677,0.16820987654320987,0.0005787379956751023,0.42691777675700504,0.0009776235506192006,1,16,1735,56623,False
1784,129,0.02775984506132989,0.12657461240310078,0.00086360280854943,0.39643405562190753,0.0007351508744412803,1,16,875,208895,False
3228,26,0.005595007531740908,0.32,0.00020170745064965165,0.397145543115973,8.093125821595777e-05,1,30,2255,2165,False
4105,119,0.02560791908758339,0.11209229454493662,0.0008538688645144142,0.4046147148454506,0.0015792953305047849,1,53,1943,1105341,False
4107,56,0.012050785452980418,0.1512987012987013,0.0004334744422844987,0.42617388114453414,0.0013100807177118675,0,55,1715,5750,False
913,101,0.02173445233483968,0.1489108910891089,0.0007642325211086497,0.37259461193072485,0.0004899747590926295,1,18,2270,1253446,True
1791,79,0.017000215192597375,0.1450827653359299,0.0005553870208454541,0.39847367518435944,0.0006586110155686297,0,16,1788,399231,True
1217,80,0.017215407789972027,0.19240506329113924,0.0005409743577501578,0.4069176882661997,0.00035540193230491185,1,26,1357,179993,True
2953,53,0.011405207660856467,0.1625544267053701,0.0003836176516845089,0.3976553140510012,0.0002532802087707491,0,24,1294,27168,True
3021,60,0.012911555842479019,0.06836158192090395,0.0005009022857164005,0.37734470158343486,0.0008100394661298686,1,30,2202,72109,True
1802,162,0.03486120077469335,0.09922551951537459,0.0012110913845658241,0.37906843951382657,0.0011870072370119304,1,13,2068,5632071,False
1501,49,0.010544437271357865,0.15901360544217688,0.00035630509629240673,0.3978595890410959,0.0004888294864018069,1,16,1842,223673,False
1504,24,0.005164622336991608,0.5217391304347826,0.00018435332699226034,0.3837324525185797,3.480441642912274e-05,1,18,1854,42445,True
2109,27,0.005810200129115559,0.3418803418803419,0.0002145166697155365,0.36458496783304567,4.026160786740743e-05,1,20,1164,99182,False
3827,13,0.002797503765870454,0.5,0.00011577951563067048,0.33335724533715927,6.219331933701242e-06,1,19,1697,25004,True
4100,41,0.008822896492360663,0.2951219512195122,0.0002983236661294499,0.4101138469684935,0.00023179568671833928,1,24,1397,37475,False
4443,94,0.02022810415321713,0.14321665522763669,0.0007037482659149589,0.4205429864253394,0.0020350499250146566,1,17,978,10637,False
2686,110,0.023671185711211535,0.14945788156797332,0.0007545139240546958,0.4478604471858134,0.001661830580429948,0,22,2006,5019,True
1234,5,0.0010759629868732517,0.3,6.428823495865551e-05,0.32959784381871055,9.720260557975923e-06,1,18,1752,379,False
2690,100,0.021519259737465032,0.15676767676767678,0.000673622395469962,0.3936801084378177,0.0003651586966813572,0,18,905,121641,True
133,13,0.002797503765870454,0.4230769230769231,0.00011327340771264183,0.344681797952826,5.280306819864091e-06,1,13,1959,9544,False
3259,19,0.004088659350118356,0.6081871345029239,0.00015187035196403145,0.38538729474207994,9.908644456418764e-06,1,20,1914,1783,False
1822,313,0.06735528297826555,0.0703285000409601,0.0021478964057938263,0.46675371635194857,0.012277170760851998,0,77,1918,1193946,False
107,102,0.021949644932214334,0.14074936905455251,0.0007363810456130361,0.40265141668832855,0.0031931641863761377,1,14,802,237603,False
2408,258,0.05551969012265978,0.06168370886495943,0.0018189646135352905,0.42543257346882724,0.0040087517184858226,1,18,1778,5561802,False
109,175,0.03765870454056381,0.07658456486042693,0.0012362319578872716,0.4194800505506409,0.00235202562781478,1,25,710,887605,True
1523,116,0.024962341295459437,0.17736131934032984,0.0008185369122226656,0.42050493168039094,0.001019125728341538,1,25,1383,1112939,False
408,89,0.01915214116634388,0.15526046986721145,0.0006240160381054177,0.3870242358624136,0.0006831687846941374,1,14,1094,85614,False
3521,50,0.010759629868732516,0.13551020408163264,0.0003571822332670716,0.3693371483071054,0.0001109592290144768,1,12,639,116448,False
2136,7,0.0015063481816225523,0.5714285714285714,7.896195223210052e-05,0.3700135361095629,4.800920054416898e-06,1,16,1594,1834,False
402,95,0.02044329675059178,0.17491601343784993,0.0006858821324064031,0.40788203282717456,0.0012750963119472563,1,15,641,354332,False
3855,95,0.02044329675059178,0.14983202687569988,0.0006865430618153349,0.4253546910755149,0.00291041645316792,1,20,2268,349277,False
1923,28,0.006025392726490209,0.25132275132275134,0.0002401821730516521,0.35831598427018274,0.00010264253017726,1,19,1986,13464,False
2850,23,0.004949429739616957,0.391304347826087,0.0001875582426327875,0.35148627184025416,0.00016610869252726122,1,24,1666,6812,False
4481,79,0.017000215192597375,0.15417072379097696,0.0005542323649556022,0.42727105553512323,0.0011510177283600295,1,19,1939,449,False
125,21,0.004519044544867657,0.3238095238095238,0.00018406901376029293,0.36659829599242666,0.0001230958726523095,1,17,938,1646,False
1254,251,0.054013341941037234,0.055713147410358564,0.001782074809405819,0.43572433192686355,0.005842965685091515,0,38,1704,1612770,False
3452,84,0.018076178179470628,0.08950086058519793,0.0006049176342227607,0.3848447204968944,0.000733339584545098,0,10,1980,332456,False
2432,41,0.008822896492360663,0.1402439024390244,0.0003236559053490402,0.3709587291450467,0.00013542077411238737,1,22,2096,690952,True
434,6,0.001291155584247902,0.3333333333333333,7.605779816147544e-05,0.31269766502927127,1.2437792750295917e-07,1,12,2040,330512,False
3100,45,0.009683666881859265,0.0898989898989899,0.0003521779170134942,0.4032803957302786,0.0004776555654059258,1,23,1985,2633,False
3592,137,0.029481385840327095,0.1894589952769429,0.0008891400485413975,0.3907011938792669,0.001105177541159524,1,29,1759,84466,False
4289,112,0.024101570905960837,0.11969111969111969,0.000788620463170063,0.39485087942900843,0.0009668425659425216,1,18,1459,720994,False
1014,17,0.0036582741553690557,0.3602941176470588,0.00014494725515155874,0.33455723542116633,2.7861289663877418e-05,1,21,1444,3642,False
3793,48,0.010329244673983216,0.21365248226950354,0.00035770709099343774,0.37021988527724664,0.00028215707072857003,1,17,1923,59989,True
1026,65,0.013987518829352272,0.19663461538461538,0.0004619679621741424,0.3826896154162892,0.00042727753800195597,1,36,1938,43076,True
1571,47,0.010114052076608565,0.2913968547641073,0.000363951806424977,0.38360574541852405,0.00013620520517245878,1,21,1296,649447,False
4190,224,0.048203141811921674,0.08876521460602178,0.0015919780719944867,0.40917495817557453,0.004016441466846329,1,17,1482,453290,False
1024,74,0.015924252205724125,0.13624583487597186,0.0005363969145741673,0.42928406466512703,0.0010749561085593132,0,11,1478,5830,False
457,25,0.005379814934366258,0.18,0.00023432813729737292,0.3631887456037515,0.000261563582390778,1,14,773,11589,False
55,1,0.00021519259737465033,0.0,3.809516961457515e-05,0.30208671910550605,0.0,1,16,1521,3592,False
2742,134,0.028835808048203144,0.21512737066546964,0.0008683338184502359,0.4232625922215138,0.0026521828218471844,1,22,1323,8387,False
2751,269,0.05788680869378094,0.05379237640792321,0.002100424940043136,0.4262129689076401,0.008353961820226151,1,15,1551,2371729,False
1585,235,0.050570260383042825,0.07743226041098382,0.001640908066480851,0.43494945713216027,0.0048947361964581364,0,27,1209,1088849,False
165,85,0.018291370776845277,0.13753501400560225,0.0005915087719784349,0.410584908994522,0.0012347024114186343,1,30,1754,29478,False
768,20,0.004303851947493007,0.2894736842105263,0.000163770422661226,0.3848765943349346,7.92390705464772e-05,1,12,1281,15154,False
770,5,0.0010759629868732517,0.4,6.481528456771081e-05,0.33434060004316857,3.7982617900847603e-06,1,21,1768,1896,True
1294,89,0.01915214116634388,0.18360572012257406,0.000631003630517632,0.4225697917613895,0.0024428436882837734,1,21,1951,206924,False
2032,92,0.01979771895846783,0.11036789297658862,0.0006333354814663488,0.39274847870182555,0.0007832006112745442,1,39,1688,150039,False
1297,65,0.013987518829352272,0.17259615384615384,0.0004484326276151289,0.42944275020792905,0.0011603812754433195,1,16,571,13436,True
3178,83,0.01786098558209598,0.0963855421686747,0.0006279422699643468,0.40738143245375646,0.0030697515993309706,1,33,2346,145374,False
